fecha,CW(L/dia)
2016-07-21,0.0
2017-03-27,0.0
2016-12-08,0.07839999999999998
2017-09-11,0.0031999999999989086
2017-08-25,0.22880000000000109
2017-10-02,0.0
2017-01-17,0.0
2016-08-22,0.0
2017-04-24,0.0
2016-12-17,0.014400000000000007
2016-06-10,0.0
2016-06-21,0.0016000000000021828
2016-11-23,0.016
2017-06-14,0.17439999999999964
2017-05-15,0.0
2017-04-22,0.0
2017-02-17,0.0
2016-11-02,0.0
2017-06-23,0.011200000000004366
2016-07-23,0.0
2017-07-13,0.0
2016-11-20,0.14560000000000003
2017-08-18,0.0
2017-10-07,0.019200000000000727
2016-12-29,0.022400000000000007
2017-01-31,0.16639999999999963
2017-05-14,0.0
2017-03-23,0.0
2016-06-17,0.0
2017-03-28,0.0
2017-06-28,0.35520000000000435
2017-09-05,0.0
2016-12-12,0.0
2017-02-18,0.011200000000000727
2016-07-13,0.0
2016-07-03,0.0
2016-06-05,0.2975999999999949
2017-09-27,0.0
2016-12-20,0.0592
2017-02-23,0.0015999999999994543
2017-03-03,0.049600000000000026
2016-09-04,0.0
2017-06-22,0.22239999999999782
2017-04-21,0.0
